ore_studio,punteggio_esame
8.33,80.86
13.7,102.67
8.58,81.2
16.62,118.08
1.04,51.58
14.66,117.18
8.68,87.95
18.47,124.54
8.88,85.62
18.51,124.97
10.31,97.93
18.4,129.29
5.04,71.56
6.66,76.13
13.81,114.99
11.06,101.3
9.59,88.73
4.06,60.12
3.68,55.11
3,50.58
13.1,106.71
10.24,97.88
12.97,97.54
13.15,105.17
1.16,43.99
2.78,51.6
3.44,54.46
12.7,109.02
3.82,59.12
13.15,99.68
17.84,131.67
13.53,108.84
18.04,135.15
9.07,80.84
14.93,111.39
19.94,136.65
12,99.97
1.28,49.3
14.65,108.58
14.91,109.94
11.36,96.78
13.7,112.14
2.03,58.1
18.78,129.34
1.55,46.42
12.13,103.47
8.15,80.61
11.32,100.42
6.84,71.17
19.26,132.79
7.06,77.93
2.33,48.34
4.49,57.68
17.25,121.56
8.51,87.17
3.57,64.67
15.75,111.8
17.61,122.66
4.77,61.38
16.21,126.74
12.84,102.9
13.65,112.13
18.28,135.05
14.67,117.37
2.85,58.31
5.28,65.99
3.26,63.45
2.94,60.47
3.58,53.93
1.27,48.76
19.31,136.49
10.29,87.58
6.32,71.06
17.95,124.79
11.88,94.37
7.43,72.45
1.57,44.18
17.37,126.89
16.71,121.11
9.16,84.59
10.69,92.07
12.87,110.33
9.22,92.88
2.38,54.47
9.5,91.22
19.04,137.85
6.79,68.85
3.58,54.15
9.8,92.06
17.28,119.41
6.02,75.05
17.75,126.45
13.83,112.22
12.57,97.62
1.95,58.32
12.76,98.45
12.71,99.75
10.88,90.11
13.12,107.32
4.15,58.63
9.72,86.46
11.9,97.32
17.68,121.32
3.34,60.47
11.65,104.87
17.25,122.48
9.38,83.39
19.32,132.52
6.97,70.74
16.11,119.04
2.47,47.21
18.77,138.86
6.99,80.89
5.29,69.33
4.62,69.21
15.57,114.51
16.95,123.49
5.78,68.19
14.72,107.04
4.8,58.21
13.09,97.98
18.65,137.33
7.59,80.1
7.18,81.26
1.55,46.61
15.48,115.37
19.72,135.84
14.87,118.74
7.34,79.26
1.17,43.07
12.86,102.7
9.85,94.93
12.12,95.29
16.21,125.97
9.58,81.24
16.58,121.27
12.03,96.67
2.35,49.13
6.79,68.52
18.19,131.01
5.38,67.2
6.79,78.68
9.15,88.69
2.1,59.07
5.32,70.52
2.72,49.73
11.47,93.7
2.06,54.61
1.4,47.72
10.35,98.52
5.97,68.15
3.63,59.92
3.15,51.47
5.34,73.87
14.61,115.39
17.09,130.88
13.5,102.3
13.73,103.87
13.19,108.96
13.83,110.03
8.21,74.53
13.22,100.75
13.55,103.82
11.1,89.62
16.2,123.51
1.95,49.77
18.55,137.8
1.27,52.14
15.85,118.26
6.73,71.24
2.14,56.27
10.49,97.92
8.18,78.12
11.63,94.21
9.25,80.97
1.83,46.06
1.03,43.01
16.08,117.65
14.7,110.87
2.75,50.02
18.17,134.26
13.4,111.59
15.97,118.55
1.18,54.45
19.27,132.39
3.72,63.17
17.97,126.93
8.85,90.66
15.93,122.96
3.4,55.8
4.73,68.21
7.2,72.34
3.54,63.16
12.81,100.32
12.01,100.04
3.66,59
13.16,107.45
18.66,125.88
15.87,123.17
8.4,75.42
17.27,120.6
11.64,94.12
17.18,128.52
7.47,75.79
12.48,97.08
19.58,139.84
18,124.06
8.41,81.44
13.22,111.94
4.05,63.93
4.04,63.78
6.32,70.78
13.3,104.43
19.33,135.65
8.89,86.04
3.34,63.41
10.46,90.75
6.9,69.2
13.31,101.02
5.54,61.66
17.82,132.92
4.32,67.33
2.43,53.1
16.29,123.17
5.3,70.25
8.51,87.86
9.83,93.09
7.09,81.11
17.93,128.86
6.6,76.42
15.61,120.45
17.75,131.15
15.19,108.95
3.06,63.3
2.42,56.71
6.09,70.04
1.16,52.86
5.36,68.98
17.38,119.9
17.04,117.14
8.73,87.53
6.05,70.47
11.92,103.95
6.18,71.18
13.63,112.89
18.29,134.02
10.64,98.28
1.75,43.52
6.53,67.9
12.76,96.36
1.03,50.32
16.02,122.2
13.95,105.81
3.07,50.56
19.17,129.63
10.19,90.87
11.2,97.94
13.62,107.64
13.32,110.86
7.67,77.75
12.2,99.42
5.81,63.97
17.55,119.63
13.81,101.46
13.27,100.87
9.74,91.08
8.14,80.67
8.08,84.51
18.85,132.14
5.43,62.88
13.12,101.91
8.66,82.14
16.14,121.86
9.28,86.02
18.55,135.75
19.49,136.99
12.7,101.95
5.18,68.37
13.9,112.95
11.78,96.89
3.98,62.8
4.89,69.93
5.26,62.87
15.89,124.43
3.79,55.29
10,91.16
15.54,116.3
19.71,131.54
4.71,69.52
8.2,75.88
14.58,116.55
15.44,116.26
1.4,48.28
4.04,59.59
7.24,73.88
4.85,70.15
19.92,140.25
8.18,84.47
13.35,101.61
19.92,135.33
19.92,133.84
3.99,55.45
15.71,115.85
6.96,72.13
11.8,91.78
5.65,71.43
8.88,89.79
11.17,92.73
8.83,82.39
17.63,122.93
16.09,113.93
15.57,113.65
4.11,58.96
9.68,82.16
16.89,126.69
4.5,66.02
10.61,98.76
2.19,48.62
13.9,103.6
4.41,62.78
12.05,102.99
15.04,117.41
10.42,85.44
7.19,79.89
14.72,108.13
12.82,110
12.97,103.04
3.87,63.2
10.29,86.83
17.6,131.04
1.81,47.08
14.83,110.49
1.49,51.58
9.01,84.19
2.37,51.32
2.4,54.77
14.81,110.86
10.85,91.19
10.62,91.44
7.87,76.72
5.07,63.16
3.06,52.45
19.38,139.45
19,129.34
12.94,108.03
1.24,47.82
12.56,108.88
4.96,62.16
5.4,64.17
18.48,124.35
3.37,53.97
4.63,65.45
7.19,83.05
4.7,67.86
2.42,47.24
2.44,60.5
10.1,87.14
10.43,91.82
10.79,93.7
9.62,83.72
2.28,51.03
5.01,71.24
19.04,130.56
8.79,78.72
3.44,59.75
14.2,107.67
12.11,97.96
9.16,87.1
11.01,94.54
7.3,81.62
18.22,123.92
3.01,57.28
9.25,79.68
8.61,79.81
11.69,92.83
13.7,114.65
3.25,63.64
15.43,111.62
11.66,99.25
7.1,71.83
1.91,44.23
7.44,76
15.8,124.49
8.42,86.9
6.84,75.04
9.48,90.7
15.91,121.13
6.51,71.26
7.22,79.37
17.89,132.31
19.51,141.2
6.61,69.94
18.55,127.64
18.14,122.5
1.3,44.56
3.52,57.81
13.38,99.32
18.02,124.73
12.63,106.67
8.19,84.14
9.99,89.73
1.18,54.55
11.87,105.49
13.75,106.19
14.93,116.36
10.17,89.42
4.69,64.86
15.06,115.78
9.58,93.32
16.87,121.77
19.33,136.69
5.54,66.48
18.64,129.93
17.41,129.6
11.8,91.72
8.6,86.89
13.48,107.51
9.44,88.16
4.97,59.8
10.41,88.19
11.52,99.99
3.96,55.41
5.65,65.36
3.11,63.64
10.51,86.95
14.48,114.58
3.6,55.13
5.5,63.89
4.71,60.57
4.67,69.28
14.44,109.32
4.18,64.37
7.09,78.45
3.42,62.15
14.54,107.27
5.01,61.97
1.4,50.61
7.39,83.21
14.8,116.66
5.19,64.7
14.21,103.29
12.93,107.23
7.46,76.01
18.62,134.91
2.84,59.77
6.48,67.47
13.72,102.14
2.76,51.56
15.32,115.99
8.39,79.95
4.42,63
9.94,85.78
14.19,113.3
18.18,132.26
16.53,119.38
12.11,104.77
10.3,90.23
13.29,107.22
9.72,89.89
6.96,76.2
12.53,105.41
1.12,42.03
13.77,114.71
6.57,72.57
2.4,55.01
10.71,91.7
15.92,114.13
3.45,62.98
9.74,87.96
4.68,61.49
6.2,76.08
9,88.33
4.15,67.96
15.72,123.17
9.69,85.92
12.44,104.7
1.5,54.52
13.48,105.01
10.69,90.23
12.2,98.38
5.32,62.34
14.86,111.96
15.84,118.41
5.64,64.77
11.16,95.85
19.82,134.25
9.18,84.55
13.37,105.27
16.85,128.86
19.53,137.06
8.16,74.62
4.86,72.16
19.72,134.64
1.07,43.49
11.59,101.94
10.57,88.72
19.78,131.35
5.46,65.46
10.46,95.29
2.48,49.5
9.76,95.31
11.17,92.68
4.8,70.8
18.1,129.23
9.21,86.68
4.11,54.74
7.41,73.83
14.86,117.34
9.38,87.71
6,77.13
15.55,121.79
5.99,69.58
19.21,131.21
4.18,60.21
7.55,71.59
2.8,52.22
3.12,50.5
10.89,97.39
2.4,56.14
10.41,94.64
14.79,115.09
4.97,70.89
11.2,94.74
19.94,132.87
13.91,103.33
3,58.61
13.64,104.48
16.11,118.94
11.8,94.67
12.85,100.48
16.37,123.51
19.27,135.36
14.02,106.27
2.77,61.3
3.28,58.47
9.88,93.22
6.9,81.27
18.72,128.97
5.76,64.63
1.47,52.95
6.98,81.96
13.38,104.67
7.91,78.63
14.96,107.38
2.46,49.48
13.39,100.42
9.65,82.12
11.44,101.36
14.51,111.67
17.17,119.31
19.73,141.69
11.47,100.5
12.55,106.88
3.09,61.24
16.83,128.6
1.68,56.85
6.48,70.04
10.09,84.39
11.41,90.89
8.9,90.62
11.82,95.51
5.83,66.6
18.6,129.41
18.72,130.96
1.83,54.37
17.11,123.57
18.05,128.16
4.48,66.81
17.5,126.32
9.91,87.15
14.63,109.53
9.63,91.63
17.54,126.5
12.69,103.06
10.14,93.28
17.67,120.58
19.27,131.45
8.3,83.92
18.94,139.24
8.37,81.55
17.5,124.32
12.19,106.3
13.48,110.35
10.57,85.75
4.26,69.08
14.12,104.52
8.84,89.87
18.29,132.05
13.53,105.52
11.33,95.25
1.12,41.95
17.37,125.68
19.93,142.18
19.06,133.38
6.85,69.9
8.51,83.59
14.25,117.01
1.61,48.25
13.29,107.71
7.77,85.51
9.05,91.2
8.79,89.67
10.65,89.58
5.44,74.95
12.06,105.35
4.78,63.39
11.34,100.1
16.44,121.53
5.63,65.51
16.46,119.89
18.01,125.5
13.12,98.68
8.05,79.16
12.21,103.31
16.69,122.23
6.46,67.49
7.84,84.22
5.07,69.18
13.73,114.73
9.75,90.39
17.96,124.63
19.41,140.84
2.77,56.08
17.71,126.79
2.96,58.84
15.97,117.98
13.58,110.66
1.04,52.67
2.1,55.96
3.41,58.23
14.91,110.8
11.38,92
11.33,103.12
13.24,98.91
13.23,108.69
16.74,116.31
4.3,69.25
14.22,108.07
5.36,73.74
18.35,134.93
16.24,113.37
13.17,112.19
13.19,110.88
11.98,102.6
5.83,70.18
19.26,132.44
10.16,90.24
2.64,61.1
7.94,78.63
4.67,67.44
5.77,64.15
15.79,118.11
7.38,82.35
13.8,114.86
3.08,61.46
9.88,86.25
8.52,88.93
2.74,60.23
18.98,127.94
13.48,110.02
15.93,115.18
17.4,129.1
15.6,123.14
11.7,97.29
1.86,55.93
6.87,68.27
8.49,86.47
19.13,137.88
12.74,109.11
13.35,112.36
9.83,92.49
16.21,120.49
15.58,121.17
16.49,117.46
15.56,121.68
14.98,118.6
16.29,126.6
2.1,45.62
17.42,121.85
7.38,80.37
12.98,110.24
8.42,83.51
1.98,49.82
4.88,62.9
12.17,100.45
16.7,119.62
12.53,103.81
17.57,127.72
12.94,109.21
9.31,89.53
8.01,80.43
10.74,94.11
16.05,122.99
5.23,66.4
12.77,100.57
9.86,82.64
19.93,143.49
16.04,117.82
6.33,74.17
11.98,95.4
3.65,54.72
17.27,118.21
9.09,92.35
7.58,78.21
10.86,87.65
11.22,92.17
2.93,56
17.91,121.14
11.6,93.42
10.27,86.01
9.78,91.41
14.69,116.14
17.09,129.89
16.55,127.81
5.11,62.42
7.25,72.39
10.44,95.33
17.08,129.43
8.37,86.85
12.22,99.58
16.32,114.05
13.34,101.84
8.37,79.42
19.49,129.35
5.54,74.49
9.31,80.83
8.58,81.28
11.75,97.67
14.57,115.91
14.88,106.46
2.38,58.04
18.37,131.95
5.02,63.65
7.79,81.33
11.25,98.93
13.8,111.75
14.05,107.9
5.91,68.29
14.89,111.97
2.32,47.8
6.71,80.48
3.04,52.98
1.28,53.84
4.31,66.26
19.19,128.91
15.06,117.94
3.68,55.83
19.88,138.1
4.09,59.04
8.65,88.85
10.57,94.86
8.02,86.91
4.51,60.91
16.27,124.76
14.52,108.2
14.13,106.78
11.19,96.12
19.77,135.63
9.97,87.86
8.98,84.95
15.55,114.34
1.25,52.48
16.04,113.94
9.16,87.43
11.59,95.33
9.51,82.28
10.18,86.96
3.93,63.3
3.87,64.93
13.88,104.19
19.77,135.19
11.49,93.99
2.3,48.62
1.42,45.75
10.72,90.44
17.75,128.56
3.94,61.67
13.69,102.97
9.97,87.47
6.48,67.39
18.72,128.92
8.86,87.87
5.88,70.15
4.93,67.99
6.08,73.83
5.28,64.94
6.64,70.98
11.83,98.22
7.58,81.17
12.51,101.25
9.6,91.88
16.95,118.74
19.41,137.95
15.76,112.85
14.45,112.37
16.95,129.6
3.88,58.47
13.77,101.5
4.47,57.35
8.78,88.97
1.79,50.42
15.16,115.96
9.63,88.64
17.45,130.6
3.81,55.02
12.19,98.74
4.65,63.18
6.28,71.24
17.74,126.42
7.93,81.06
2.97,58.47
11.55,100.87
8.71,89.94
1.93,46.51
4.76,58.36
7.63,75.25
16.39,120.93
10.3,93.72
7.71,80.92
15.51,110.58
12.01,103.51
6.19,70.88
4.89,63.25
17.79,131.1
8.43,78.93
8.78,84.93
7.49,76.49
3.1,59.77
5.12,70.28
16.64,117.62
16.5,114.7
6.94,69.71
15.02,119.12
13.58,109.42
19.32,130.23
16,118.13
2.42,49.93
8.87,90.22
11.35,91.86
1.9,53.48
16.74,119.69
17.01,125.83
4.46,64.88
8.29,84.44
9.2,90.23
14.82,107.42
3.45,54.36
6.56,76.26
16.53,119.31
9,79.11
7.41,80.85
13.82,113.79
8.54,80.96
5.2,72.71
17.02,117.42
17.37,129.55
7.64,80.21
11.43,101.14
9.81,83.84
9.69,84.2
5.31,63.95
18.97,135.72
16.36,116.1
19.71,136.97
17.53,127.74
17.67,130.44
12.4,107.14
7.68,85.33
13.08,101.18
7.74,79.2
6.88,77.11
3.36,64.38
18.85,137.95
7.94,77.73
2.96,60.55
12.69,100.88
3.04,58.42
3.23,60.7
2.95,51.36
15.94,114.25
11.34,89.6
2.81,48.65
19.21,131.27
19.18,139.37
4.99,62.87
18.68,133.24
14.9,108.47
7.34,70.86
8.81,86.53
2.57,60.57
2.8,55.84
7.58,84.79
18.21,132.24
7.33,81.83
16.92,127.5
16.17,119.06
7.04,78.45
2.74,54.94
14.21,110.6
16.77,122.39
17.46,120.37
10.81,87.71
10.03,86.16
14.17,105.37
8.72,79.54
9.45,90.98
10.71,88.73
7.48,76.82
15.87,118.03
3.62,59.63
8.98,82.75
16.69,118.11
10.42,92.77
16.91,119.4
4.29,59.21
10.75,90.69
13.91,110.83
3.54,59.75
10.21,85.24
3.07,57.14
8.49,83.1
3.83,57.12
10.58,94.5
10.37,96.12
5.31,64.49
11.07,90.84
16.79,121.9
8.13,80.89
5.01,62.92
5.86,72.81
16.82,117.68
15.3,114.2
2,45.48
5.87,73.01
6.35,72.21
4.6,63.84
13.76,107.55
17.04,121.79
6.75,78.8
18.12,133.5
2.06,53.99
19.22,129.44
13.02,103.04
13.51,106.35
9.1,82.8
5.23,69.91
4.63,69.03
10.45,93.88
14.63,116.42
16.42,127.75
19.36,136.81
5.69,69.66
7.94,81.24
3.55,56.36
5.07,68.75
17.42,129.87
8.87,83.26
7.26,78.17
19.32,140.55
12.17,99.75
18.68,136.02
11.81,98.42
17.05,117.7
18.08,126.52
14.9,114.44
4.42,67.67
5.13,63.89
6.64,70.95
9.13,81.76
11.94,103.37
12.84,98.67
17.85,131
15.73,119.52
19.97,139.09
11.31,93.11
15.84,123.76
7.48,82.05
2.46,55.87
9.91,89.55
6.94,76.9
10.19,88.58
4.72,63.88
6.53,77.03
2.09,52.84
13.2,104.7
13.88,113.68
19.88,133.17
13.82,104.78
18.87,135.65
15.74,112.05
13.62,103.85
11.61,96.79
2.99,63.12
10.16,86.63
16.49,126.42
6.63,68.8
14.09,107.41
3.76,53.61
1.42,52.98
19.05,129.82
12.73,98.59
18.15,135.74
17.49,130.19
3.63,60.76
1.76,47.01
18.58,124.35
4.83,60.09
18.89,136.31
10.41,97.19
10.01,90.73
14.59,118.04
12.63,99.22
8.42,76.72
15.59,119.07
16.65,124.86
2.89,54.48
16.05,112.28
13.66,114.08
17.42,132.05
8.42,85.09
11.08,90.06
4.1,55.42
12.54,105.64
13.5,110.57
12.68,106.09
14.21,109.74
2.46,52.56
5.25,73.32
19.24,132.37
5.88,66.75
14.02,106.76
7.34,73.5
9.22,84.43
7.4,71.51
13.96,111.48
15.2,109.05
4.77,65.07
13.52,112.11
18.32,128.63
3.6,58.99
8.47,83.89
15.06,109.16
17.87,122.02
6.68,78.23
2.86,51.14
5.92,72.54
4.37,69.41
4.49,57.65
13.02,103.09
5.51,74.19
2.83,62.3
14.83,119.4
3.99,65.44
1.68,43.11
14.71,119.03
10.69,87
12.2,96.95
4,55.85
5.04,69.63
4.97,60.19
16.81,127.4
17.58,127.6
9.47,87.19
17.77,126.12
6.99,69.07
13.2,105.33
19.26,140.18
2.03,46.38
17.14,127.08
8,85.54
5.26,70.88
12.65,106.61
16.01,115.42
9.56,86.18
4.71,60.14
11.01,98.03
10.85,99.92
13.36,108.6
5.12,63.05
8,85.53
5.39,74.55
15.8,114.15
4.98,66.22
13.39,100.15
1.85,45.9
4.55,67.74
4.47,66.01
19.72,131.17
8.78,90.52
2.36,50
2.06,47.82
1.58,45.85
16.98,119.95
12.37,100.39
16.07,114.13
6.34,68.09
19.22,136.78
16.77,128.38
17.18,129.95
13.35,111.55
16.98,121.43
9.98,96.09
18.87,127.2
17.5,127.67
14.12,108.9
9.16,86.11
2.8,57.69
14.29,114.66
16.43,126.76
4.31,59.12
2.07,52.78
19.32,131.77
18.19,127.55
18.66,134.84
19.53,130.22
8.21,79.32
13.65,111.78
13.55,106.36
8.94,91.42
4.93,59.13
14.38,111.87
17.82,124.06
14.09,107.96
14.62,108.25
15.68,114.55
6.52,72.09
9.85,88.08
9.82,84.98
6.79,68.31
4.12,58.31
15.21,111.74
8.13,85.68
6.18,68.13
13.16,102.26
3.16,59.26
13.33,101.98
7.64,84.96
15.31,108.6
6.6,69.91
9.91,96.28
8.42,75.83
6.92,69.84
2.14,47.12
11.08,89.83
5.21,66.57
11.93,98.45
8.86,84.45
8.13,79.14
15.15,117.44
15.27,113.08
2.98,50.78
11.38,91.9
7.73,86.03
6.7,76.81
9.46,81.65
11.37,91.98
13.59,114.05
2.06,50.81
9.63,90.42
12.7,100.94
11.37,91.67
3.98,63.33
6.63,79.76
7.1,77.77
10.36,90.62
16,116.92
1.84,54.79
19.1,127.02
6.18,76.61
15.18,116.24
15.31,120.34
15.06,114.81
18.38,127.95
16.09,116.39
17.01,122.92
17.65,125.05
19.96,136.19
17.25,126.92
16.12,122.26
7.76,85
5.85,76.67
1.04,40.3
4.18,64.17
12.88,97.98
10.28,90.6
6.05,70.01
18.25,128.39
1.88,50.45
16.17,119.73
5.76,70.92
19.94,137.44
4.24,66.51
3.37,54.36
11.84,99.62
8.44,75.6
16.73,117.93
2.89,51.01
2.72,60.07
6.4,68.37
1.49,52.82
5.06,65.77
19.7,133.18
13.88,111.59
13.63,113.84
6.61,69.38
12.45,95.42
6.09,67.66
2.17,50.32
6.73,74.29
3.97,66.68
13.18,98.37
6.45,66.58
8.99,78.74
4.95,63.14
15.91,116.94
7.02,77.51
10.26,89.22
19.66,137.31
18.28,132.3
19.94,140.49
14.59,109.78
10.14,87.88
12.09,103.47
16.46,126.98
14.93,117.66
8.95,86.47
4.41,68.85
10.24,94.14
18.89,139.35
19.28,137.55
13.08,108.86
7.95,78.62
4.38,60.82
6.55,69.48
11.02,91.83
13.3,112.62
14.19,105.63
19.42,140.48
9.56,87.97
8.52,83.62
9.56,87.02
3.21,64.18
14.7,118.36
8.29,75.77
14.57,112.83
8.84,81.43
8.28,80.3
15.11,120
19.64,134.99
18.1,128.36
11.14,95.15
9.07,89.16
4.78,60.74
12.48,97.53
19.11,134.61
10.1,88.99
6.96,76.45
19.29,137.81
2.07,48.62
3.63,61.22
3.24,59.99
2.38,48.29
3.86,64.18
14.68,107.13
8.99,82.41
15.16,121.07
1.17,44.22
7.47,79.38
10.93,89.61
8.13,81.61
15.33,115.14
9.33,90.42
1.21,41.89
12.84,109.76
2.05,47.56
3.14,57.69
17.35,124.5
18.27,126.35
13.15,111.34
6.22,67.7
17.12,124.81
14.67,115.44
3.14,58.81
12.58,106
6.45,66.8
14.79,107.88
2.8,52.53
7.68,73.23
2.12,53.51
14.61,106.35
13.66,114.15
17.6,128.07
19.57,132.82
7.49,78.79
3.48,59.02
2.62,53.34
9.47,86.23
13.7,103.38
2.55,55.57
13.32,99.99
9.38,82.89
11.48,90.85
16.08,120.82
19.99,144.92
16.23,120.5
16.47,114.78
18.39,135.37
4.6,60.9
16.82,127.51
5.6,73.24
10.13,91.85
11.16,90.72
5.19,73.26
8.42,77.94
5.37,63.63
2.49,47.87
6.01,65.8
4.85,62.13
5.71,70.01
17.45,121.39
8.82,78.72
9.4,81.44
18.21,124.76
1.63,51.22
3.24,51.52
18.81,134.95
3.4,61.79
14.47,118.17
1.18,54.39
13.11,110.59
19.09,133.62
14.74,118.02
7.86,82.24
10.13,92.99
9.22,88.87
3.62,59.94
17.89,123.81
2.48,59.06
16.6,117.33
12.02,97.06
17.23,119.96
4.91,69.18
2.57,49.1
8.52,84.01
10.06,84.3
3.15,63.52
14.66,113
12.6,99.64
13.67,113.32
13.18,112.18
18.13,124.51
14.42,105.12
2.2,53.78
3.9,59.56
18.49,127.24
4.96,69.55
8.39,83.41
6.31,71.87
18.88,130.67
2.66,58.75
3.2,58.37
10.06,87.9
2.51,52.97
19.42,138.8
9.42,82.62
8.46,88.19
15.94,120.79
4.11,67.5
12.22,103.54
1.97,46.91
11.31,98.9
10.5,98.92
8.58,77.03
17.03,119.14
17.58,127.87
19.6,137.01
5.69,70.57
7.43,76.26
13.57,103.32
5.44,65.63
6.35,66.66
18.06,134.62
16.12,116.65
16.34,118.69
19.18,138.4
3.1,63.45
3,61.37
5.56,69.34
17.88,129.16
1.69,44.47
12.89,104.33
19.39,128.61
1.37,41.58
5.98,76.86
4.25,56.39
1.75,53.3
2.89,56.23
15.64,117.08
5.14,70.61
13.09,110.26
10.01,95.73
12.82,96.74
2.93,50.8
8.89,88.74
4.62,63.45
9.54,86.02
11.02,92.46
13.47,106
8.81,83.51
15.54,111.13
8.45,76.67
5.3,64.08
3.74,61.91
2.5,60.29
18.46,127.61
7.72,72.36
6.4,76.47
16.74,128.19
3,61.68
5.14,68.33
19.34,129.86
3.42,51.65
10.16,93.4
7.61,74.38
5.3,65.04
7.06,75.37
4.53,62.29
16.9,129.74
19.82,141.85
7.54,77.95
7.51,78.43
7.94,80
7.78,85.45
18.63,133.87
15.59,117.06
1.79,51.89
4.84,64.95
11.79,104.68
19.5,140.28
1.96,55.96
2.88,60.37
7.56,84.47
10.35,87.2
3.22,57.13
11.28,100.25
11.28,92
10.7,96.59
15.83,113.11
10.29,94.38
2.32,55.59
16.53,120.74
10.2,96.76
5.15,66.88
14.71,118.57
2.19,52.49
10.02,96.98
10.31,96.67
5.21,72.29
7.28,78.4
10.79,87.43
1.52,48.6
2.83,50.06
1.45,50.87
8.8,91.21
6.81,70.1
7.78,82.1
2.17,47.25
7.56,77.27
13.51,107.75
19.86,139.81
8.38,88.21
1.64,50.15
14.11,105.09
6.27,79.03
16.12,124.4
13.99,110.44
1.16,40.77
17.92,122.01
2.14,52.27
15.65,112.44
5.98,65.76
17.07,129.66
8.33,88.79
12.94,105.71
10.42,88.2
5.51,72.23
4.19,67.53
17.05,121.95
16.51,116.9
16.12,118.11
2.21,47.69
10.07,92.71
8.06,87.12
5.89,75.54
8.15,75.43
2.54,60.23
13.14,101.44
11.38,101.81
15.32,115.32
11.28,97.54
1.61,47.73
15.57,119.15
4.76,67.02
14.82,114.88
16.49,116.48
1.24,49.71
8.33,84.71
19.15,133.54
7.31,70.41
19.7,132.15
6.83,77.63
5.97,73.63
11.38,101.09
8.99,85.61
4.93,60.15
10.36,86.81
18.03,122.59
7.54,81.63
17.17,117.8
4.89,65.96
9.74,83.14
3.22,57.98
2.78,58.61
8.17,85.94
9.24,82.29
6.89,75.83
15.52,111.37
18.8,126.16
18.53,124.18
8.3,78.14
17.43,123.48
2.82,57.86
1.89,54.81
4.52,60.07
2.51,51.44
10.57,92.39
7.72,82.62
5.77,68.76
12.31,101.32
4.97,62.19
11.41,100.82
18.63,130.44
5.55,71.47
9.27,89.17
11.16,98.8
6.81,77.65
18.59,134.15
4.17,57.79
15.61,111.13
19.25,131.6
8.84,82.21
11.51,103.74
18.59,133.52
10.69,100.16
8.18,78.64
3.24,61.65
17.63,123.77
19.7,131.64
16.24,116.35
15.95,117.53
19.54,137.57
1.15,41.68
13.64,110.62
14.77,111.95
13.86,114.83
16.05,125.4
19.23,133.63
19.72,138.89
9.27,81.21
18.9,129.53
1.13,46.08
19.52,132.28
18.91,133.22
2.49,60.09
2.86,50.21
14.81,109.61
13.71,102.68
6.04,76.05
9.32,92.83
19.85,140
14.53,112.35
5.86,64.92
8.7,83.79
3.58,57.26
19.4,130.85
11.45,100.33
3.37,52.44
17.2,117.95
12.54,103.08
5.99,76.6
7.71,74.2
14.14,106.89
17.43,124.93
16.3,126.56
13.84,113.96
8.49,89.1
3.76,57.45
8.23,83.38
1.28,53.28
1.83,43.98
9.36,89.84
6.46,69.43
9.62,90.78
1.56,44.52
2,54.71
1.8,44.97
8.05,84.5
16.61,125.83
13.19,105.71
6.9,77.17
17.89,123.36
11.63,102.26
11.92,105.92
13.32,101.41
12.97,103.32
9.55,90.56
12.26,97.45
2.18,45.76
16.05,119.34
19.71,133.62
16.03,120.42
8.15,79.31
11.13,100.46
19.24,129.76
18.23,123.96
8.87,86.42
13.66,105.75
7.07,76.43
18.59,131.46
19.9,135.43
13.77,109.59
16.22,121.61
19.96,133.62
14.98,116.73
1.35,54.66
8.64,87.28
13.59,101.33
13.84,108.91
16.17,124.11
13.42,112.93
8.51,85.17
14.39,117.82
13.81,102.37
14.47,118.42
9.64,83.71
16.35,122.47
3.64,56.77
5.63,64.41
2.03,54.05
3.32,55.24
2.68,52.19
4.18,62.93
16.91,119.92
16.32,117.06
14.4,112.35
3.89,65.65
13.72,107.47
14.72,107.95
13.5,112.65
19.36,138.2
15.11,114.02
18.65,130.49
12.55,108.81
12.96,108.85
19.78,137.48
19.77,133.37
1.67,57.01
8.04,77.18
16.4,121.71
2.62,49.51
8.01,81.89
8.74,86.29
3.31,58.54
19.25,127.86
9.35,87.24
11.12,101.19
14.32,106.02
13.4,112.91
5.45,68.8
10.74,90.09
17.28,124.66
2.03,49.32
19.45,134.06
6.78,68.91
8.74,85.99
6.4,74.3
10.2,95.52
2.46,51.89
19.45,137.86
17.47,130.58
18.49,131.5
1.97,49.41
11.8,96.04
14.81,112.14
15.25,115.24
3.87,56.64
11.3,101.97
19.89,140.77
2.63,60.77
9.81,95.61
15.84,116.89
12.92,97.6
7.13,79.46
10.84,87.71
6.02,69.81
16.98,119.51
2.53,56.46
8.03,80.58
18.34,126.2
7.69,83.94
9.87,93.9
10.59,94.98
15.37,109
9.26,80.25
13.31,99.17
11.42,95.21
8.84,78.58
16.05,121.41
14.95,111.09
16.09,125.79
17.67,121.2
5.49,64.06
19.54,136.41
11.25,95.34
12.93,103.7
4.46,59.06
6.21,64.87
5.52,70.23
1.73,53.84
19.14,130.59
1.07,41.39
9.74,89.01
3.12,51.27
18.27,131.5
3.8,54.18
13.72,107.98
10.78,97.86
7.82,75.23
15.1,119.9
16.45,127.1
18.82,137.89
7.17,72.95
13.14,98.93
14.62,109.86
15.39,120.6
2.67,57.98
11.98,100.94
6.76,69.82
1.27,43.52
11.66,104.2
11.81,92.03
12.65,98.46
14.44,109.34
9.89,82.77
12.26,99.54
13.29,103.48
8.48,84.11
